timestamp,tds,ph,turbidity,cholera_prob,typhoid_prob,hepatitis_a_prob,dysentery_prob,diarrheal_prob
2025-09-24T04:10:08.530Z,1228.26,2.15,804.93,0.01,0.1,0.01,0.9,0
2025-09-24T04:10:13.558Z,1228.26,2.13,820.25,0.01,0.1,0.01,0.9,0
2025-09-24T04:10:18.581Z,1228.26,2.13,600.9,0.01,0.1,0.01,0.9,0
2025-09-24T04:10:23.607Z,1233.05,2.1,217.77,0.01,0.21,0.01,0.79,0
2025-09-24T04:10:28.633Z,1233.05,2.13,183.12,0.01,0.21,0.01,0.79,0
2025-09-24T04:10:33.658Z,1228.26,2.13,130.74,0.01,0.21,0.01,0.79,0
2025-09-24T04:10:38.680Z,1233.05,2.13,6.64,0.01,0.32,0.01,0.68,0
2025-09-24T04:10:43.706Z,1233.05,2.13,60.15,0.01,0.22,0.01,0.78,0
2025-09-24T04:10:48.731Z,1233.05,2.13,42.36,0.01,0.27,0.01,0.73,0
2025-09-24T04:10:53.755Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:10:58.780Z,1228.26,2.1,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:03.804Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:08.829Z,1233.05,2.1,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:13.854Z,1233.05,2.1,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:18.877Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:23.902Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:28.929Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:33.955Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:38.980Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:44.005Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:49.029Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:54.054Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:11:59.080Z,1228.26,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:12:04.104Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:12:09.130Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:12:14.154Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:12:19.178Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:12:24.204Z,1233.05,2.1,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:12:29.229Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:12:34.254Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:12:39.279Z,1233.05,2.13,0,0.01,0.84,0.01,0.16,0
2025-09-24T04:12:44.304Z,974.29,2.13,0,0.01,0.92,0.01,0.08,0
2025-09-24T04:12:49.331Z,32.77,2.18,2973.23,0.01,0,0.01,1,0
2025-09-24T04:12:54.355Z,36.77,2.15,2969.45,0.01,0,0.01,1,0
2025-09-24T04:12:59.381Z,36.77,2.15,2998.97,0.01,0,0.01,1,0
2025-09-24T04:13:04.406Z,38.76,2.15,3003.88,0.01,0,0.01,1,0
2025-09-24T04:13:09.430Z,40.75,2.15,3003.31,0.01,0,0.01,1,0
2025-09-24T04:13:14.456Z,42.73,2.15,3004.55,0.01,0,0.01,1,0
2025-09-24T04:13:19.480Z,44.7,2.15,3004.66,0.01,0,0.01,1,0
2025-09-24T04:13:24.506Z,44.7,2.15,3004.6,0.01,0,0.01,1,0
2025-09-24T04:13:29.531Z,44.7,2.15,2982.71,0.01,0,0.01,1,0
2025-09-24T04:13:34.556Z,44.7,2.15,2998.97,0.01,0,0.01,1,0
2025-09-24T04:13:39.581Z,42.73,2.15,2979.53,0.01,0,0.01,1,0
2025-09-24T04:13:44.605Z,42.73,2.15,2999.73,0.01,0,0.01,1,0
2025-09-24T04:13:49.630Z,42.73,2.15,2968.71,0.01,0,0.01,1,0
2025-09-24T04:13:54.655Z,42.73,2.15,1748.02,0.01,0,0.01,1,0
2025-09-24T04:13:59.680Z,40.75,2.15,1759.6,0.01,0,0.01,1,0
